node,R,,toV_u30,frV_u30,toV_3060,frV_3060,toV_6090,frV_6090,toV_o90,frV_o90,toV_u60,frV_u60,toV_u90,frV_u90,,,,,
717,5872.628145,5.872628145,0.152908715,0.258680156,0.447919062,0.447229248,0.240974937,0.17774201,0.151529087,0.109680386,0.600827777,0.705909404,0.841802713,0.883651414,,,,,
724,5514.228568,5.514228568,0.1722235,0.284433203,0.459875834,0.440331111,0.224189469,0.163485859,0.138192688,0.106231318,0.632099333,0.724764314,0.856288802,0.888250172,,,,,
719,5392.813686,5.392813686,0.158427225,0.296849851,0.462175213,0.435502414,0.230167855,0.157967349,0.143021384,0.103472063,0.620602437,0.732352265,0.850770292,0.890319614,,,,,
721,5312.600002,5.312600002,0.220970338,0.310646126,0.438721545,0.427914463,0.202345367,0.153138653,0.13129455,0.101632559,0.659691883,0.738560589,0.86203725,0.891699241,,,,,
723,5269.669004,5.269669004,0.210163256,0.318693953,0.444240055,0.425845022,0.20533456,0.148080018,0.13359393,0.100712808,0.654403311,0.744538974,0.859737871,0.892618993,,,,,
722,5242.435619,5.242435619,0.206714187,0.323982525,0.445389745,0.42492527,0.207863877,0.145090825,0.134513681,0.10048287,0.652103932,0.748907795,0.859967809,0.89399862,,,,,
470,5012.063142,5.012063142,0.305817429,0.337318924,0.42055645,0.424235456,0.160266728,0.137042998,0.106921131,0.09496436,0.726373879,0.76155438,0.886640607,0.898597379,,,,,
437,4949.922439,4.949922439,0.296389975,0.349045758,0.422395953,0.417797195,0.1655553,0.133134054,0.108530697,0.092894918,0.718785928,0.766842952,0.884341228,0.899977006,,,,,
1347,5260.278679,5.260278679,0.174292941,0.181191078,0.476891239,0.506783169,0.210393194,0.187399402,0.131064613,0.117268338,0.65118418,0.687974247,0.861577374,0.875373649,,,,,
1344,5314.749694,5.314749694,0.30903656,0.183490458,0.457806392,0.488158197,0.127385606,0.203724994,0.098873304,0.117728213,0.766842952,0.671648655,0.894228558,0.875373649,,,,,
1346,7731.682161,7.731682161,0.193607726,0.149229708,0.467003909,0.474821798,0.212002759,0.243734192,0.120717406,0.125546103,0.660611635,0.624051506,0.872614394,0.867785698,,,,,
1348,8200.149243,8.200149243,0.181650954,0.125316165,0.455966889,0.442170614,0.234536675,0.290411589,0.122786848,0.137042998,0.637617843,0.567486779,0.872154518,0.857898367,,,,,
1350,8440.660064,8.440660064,0.165785238,0.086686595,0.455277075,0.411588871,0.24833295,0.3377788,0.125546103,0.1588871,0.621062313,0.498275466,0.869395263,0.836054265,,,,,
1349,8685.009133,8.685009133,0.153138653,0.095884111,0.453207634,0.416417567,0.25936997,0.327891469,0.128995171,0.15451828,0.606346287,0.512301679,0.865716257,0.840193148,,,,,
1351,8944.779794,8.944779794,0.138422626,0.105311566,0.45251782,0.419866636,0.27155668,0.318234077,0.131524488,0.150609335,0.590940446,0.525178202,0.862497126,0.843412279,,,,,
1352,9219.943955,9.219943955,0.125546103,0.118418027,0.449988503,0.422395953,0.282363762,0.307886871,0.135893309,0.145090825,0.575534606,0.54081398,0.857898367,0.848700851,,,,,
1354,9467.45016,9.46745016,0.113819269,0.097953553,0.447919062,0.425615084,0.292251092,0.316624511,0.140262129,0.154058404,0.561738331,0.523568636,0.853989423,0.840193148,,,,,
1353,9742.630788,9.742630788,0.104391814,0.108760635,0.446079559,0.425615084,0.300528857,0.30903656,0.143251322,0.150839273,0.550471373,0.534375719,0.85100023,0.843412279,,,,,
1355,10356.76453,10.35676453,0.09266498,0.069441251,0.435042539,0.391354334,0.315934698,0.362382157,0.150379398,0.170843872,0.527707519,0.460795585,0.843642217,0.823177742,,,,,
1356,11661.41441,11.66141441,0.090135663,0.03977926,0.405610485,0.257300529,0.337318924,0.458956082,0.16118648,0.238215682,0.495746149,0.297079788,0.833065072,0.75603587,,,,,
1357,11996.91169,11.99691169,0.082087836,0.042538515,0.400781789,0.269027363,0.345826627,0.454357324,0.165785238,0.228558289,0.482869625,0.311565877,0.828696252,0.765923201,,,,,
1359,12387.3457,12.3873457,0.070361003,0.045757645,0.392504024,0.286732582,0.358013336,0.448608876,0.173603127,0.213382387,0.462865026,0.332490228,0.820878363,0.781099103,,,,,
1361,12503.67577,12.50367577,0.064842493,0.046677397,0.384916073,0.295700161,0.366521039,0.443550241,0.177282134,0.207633939,0.449758565,0.342377558,0.816279605,0.785927799,,,,,
1362,12708.31212,12.70831212,0.08162796,0.05081628,0.406760175,0.309496436,0.343527248,0.433203035,0.161646355,0.200045988,0.488388135,0.360312716,0.831915383,0.793515751,,,,,
1358,12881.00133,12.88100133,0.079788457,0.053345597,0.402161416,0.31455507,0.347896068,0.429294091,0.164175673,0.196826857,0.481949874,0.367900667,0.829845942,0.797194757,,,,,
1360,13062.84552,13.06284552,0.075189699,0.05633479,0.398022534,0.322372959,0.353874454,0.422166015,0.167394803,0.193607726,0.473212233,0.378707749,0.827086687,0.800873764,,,,,
1366,13365.89081,13.36589081,0.066452058,0.062543113,0.389744769,0.334559669,0.365831226,0.410439181,0.172453438,0.186939526,0.456196827,0.397102782,0.822028052,0.807541964,,,,,
148,5178.22297,5.17822297,0.140951943,0.231547482,0.46355484,0.484709129,0.239825247,0.169234307,0.148080018,0.106921131,0.604506783,0.716256611,0.84433203,0.885490917,,,,,
150,5026.684057,5.026684057,0.131754426,0.245113819,0.463324902,0.478040929,0.245803633,0.163945735,0.151069211,0.10485169,0.595079329,0.723154748,0.840882962,0.887100483,,,,,
149,4832.928317,4.832928317,0.121637158,0.268797425,0.463324902,0.467003909,0.254311336,0.154748218,0.153828466,0.102552311,0.58496206,0.735801334,0.839273396,0.890549552,,,,,
151,4644.19011,4.64419011,0.111979765,0.288802023,0.463094964,0.455736951,0.259599908,0.148769832,0.158427225,0.099793056,0.57507473,0.744538974,0.834674638,0.893308807,,,,,
152,4495.156421,4.495156421,0.102782249,0.304897678,0.463324902,0.447689124,0.26488848,0.142791446,0.161646355,0.097263739,0.566107151,0.752586802,0.830995631,0.895378248,,,,,
156,3867.284743,3.867284743,0.256380777,0.182570706,0.42607496,0.505173603,0.19314785,0.181650954,0.118647965,0.124856289,0.682455737,0.687744309,0.875603587,0.869395263,,,,,
157,3688.428764,3.688428764,0.229937917,0.207404001,0.434582663,0.5033341,0.205794436,0.163945735,0.124626351,0.12025753,0.664520579,0.710738101,0.870315015,0.874683835,,,,,
1398,3785.983245,3.785983245,0.256610715,0.210393194,0.450218441,0.504023914,0.177282134,0.163945735,0.108530697,0.114279145,0.706829156,0.714417107,0.88411129,0.878362842,,,,,
1404,3926.996563,3.926996563,0.235456427,0.229018165,0.457576454,0.498505404,0.187859278,0.154288342,0.111979765,0.111060014,0.693032881,0.727523569,0.880892159,0.881811911,,,,,
1402,4102.820403,4.102820403,0.221430214,0.245343757,0.464934468,0.492067142,0.193607726,0.14785008,0.114049207,0.108760635,0.686364682,0.737410899,0.879972407,0.88526098,,,,,
1406,4323.240601,4.323240601,0.203495056,0.260059784,0.469533226,0.487468384,0.201655553,0.138192688,0.117728213,0.106691193,0.673028282,0.747528167,0.874683835,0.885720855,,,,,
287,4397.670557,4.397670557,0.279144631,0.244194068,0.458266268,0.497585652,0.148539894,0.143941136,0.107151069,0.107381007,0.737410899,0.741779719,0.885950793,0.885720855,,,,,
290,4335.849839,4.335849839,0.254541274,0.265808232,0.469993102,0.487698321,0.159576914,0.137272936,0.109910324,0.103242125,0.724534376,0.753506553,0.88411129,0.89077949,,,,,
289,4289.882401,4.289882401,0.226718786,0.296619913,0.477581053,0.469303288,0.17544263,0.128765233,0.11473902,0.099793056,0.704299839,0.765923201,0.87974247,0.894688434,,,,,
292,4293.337118,4.293337118,0.273856059,0.19866636,0.472752357,0.543343297,0.141411819,0.146700391,0.105771442,0.105081628,0.746608416,0.742009657,0.888020235,0.888710048,,,,,
242,4322.65714,4.32265714,0.254081398,0.225799034,0.48126006,0.529087146,0.149919522,0.137042998,0.10922051,0.102552311,0.735341458,0.754886181,0.88526098,0.891929179,,,,,
291,4445.335536,4.445335536,0.236146241,0.083467464,0.490457576,0.538054725,0.155438032,0.228788227,0.110600138,0.14233157,0.726603817,0.621522189,0.882041849,0.850310416,,,,,
294,4608.879692,4.608879692,0.284663141,0.060243734,0.470912854,0.506093355,0.135663371,0.265118418,0.103012187,0.162796045,0.755575994,0.566337089,0.891239365,0.831455507,,,,,
296,4728.826347,4.728826347,0.269027363,0.065992182,0.479190619,0.516900437,0.140492067,0.250862267,0.104621752,0.159576914,0.748217981,0.582892619,0.888710048,0.833754886,,,,,
293,4968.90244,4.96890244,0.252701771,0.079328581,0.493216831,0.527477581,0.139572315,0.233846861,0.108530697,0.15336859,0.745918602,0.606806162,0.885490917,0.840653024,,,,,
295,5052.786199,5.052786199,0.242354564,0.083237526,0.500804783,0.532306277,0.141411819,0.226948724,0.110140262,0.152218901,0.743159347,0.615543803,0.884571166,0.842492527,,,,,
298,5281.892735,5.281892735,0.219360773,0.094734422,0.511151989,0.535985284,0.15014946,0.21637158,0.113129455,0.146700391,0.730512762,0.630719706,0.880662221,0.847091285,,,,,
297,5514.199128,5.514199128,0.197746608,0.10922051,0.521039319,0.541503794,0.158197287,0.201885491,0.1170384,0.141411819,0.718785928,0.650724304,0.876983215,0.852609795,,,,,
300,5575.044237,5.575044237,0.18096114,0.120717406,0.528627271,0.541503794,0.165325362,0.193837664,0.119337779,0.138192688,0.709588411,0.6622212,0.874913773,0.856058864,,,,,
299,5625.539895,5.625539895,0.256380777,0.125316165,0.493676707,0.544263049,0.132674178,0.191308347,0.111060014,0.132904116,0.750057484,0.669579214,0.882731662,0.86088756,,,,,
302,5755.729722,5.755729722,0.221660152,0.154748218,0.515980685,0.535755346,0.140492067,0.175902506,0.116348586,0.12807542,0.737640837,0.690503564,0.878132904,0.86640607,,,,,
301,5846.862689,5.846862689,0.217981145,0.160726604,0.511611865,0.536905036,0.146240515,0.170383996,0.117958151,0.12577604,0.72959301,0.697631639,0.875833525,0.868015636,,,,,
361,5902.140574,5.902140574,0.187169464,0.184870085,0.524718326,0.531616464,0.157047597,0.160496666,0.126005978,0.117958151,0.71188779,0.716486549,0.868935387,0.876983215,,,,,
1403,5840.091356,5.840091356,0.158657163,0.179581513,0.536215222,0.532996091,0.169464245,0.162796045,0.129914923,0.118877903,0.694872384,0.712577604,0.864336629,0.875373649,,,,,
1408,5689.033701,5.689033701,0.161416418,0.165785238,0.533685905,0.534835594,0.169004369,0.168544493,0.129455047,0.124396413,0.695102322,0.700620832,0.864106691,0.869165325,,,,,
1410,6037.313818,6.037313818,0.134053805,0.16992412,0.539894229,0.539204415,0.185100023,0.166934928,0.135433433,0.118418027,0.673948034,0.709128535,0.859048057,0.876063463,,,,,
1405,6157.933335,6.157933335,0.12025753,0.184640147,0.542423546,0.533455967,0.192687974,0.161876293,0.13911244,0.114509083,0.662681076,0.718096114,0.85536905,0.879972407,,,,,
1407,6116.190272,6.116190272,0.110140262,0.198206484,0.544263049,0.527017705,0.199126236,0.158197287,0.141411819,0.11151989,0.654403311,0.725224189,0.853529547,0.883421476,,,,,
368,5557.083911,5.557083911,0.188319154,0.164635548,0.533226029,0.528627271,0.152218901,0.176822258,0.12025753,0.123936537,0.721545183,0.693262819,0.873764084,0.870085077,,,,,
367,5512.319272,5.512319272,0.1722235,0.180501265,0.540124166,0.523798574,0.158427225,0.169004369,0.123246723,0.120717406,0.712347666,0.704299839,0.870774891,0.873304208,,,,,
369,5402.35149,5.40235149,0.1588871,0.190618533,0.543803173,0.51988963,0.165095424,0.163715797,0.125546103,0.119107841,0.702690274,0.710508163,0.867785698,0.87422396,,,,,
373,5267.574708,5.267574708,0.147620143,0.201425615,0.549551621,0.517360313,0.168544493,0.157737411,0.12807542,0.117268338,0.697171764,0.718785928,0.865716257,0.876523339,,,,,
370,5015.965897,5.015965897,0.12577604,0.223959531,0.558059324,0.507932858,0.17774201,0.148769832,0.133134054,0.114049207,0.683835364,0.731892389,0.861577374,0.880662221,,,,,
374,4762.855499,4.762855499,0.104391814,0.247413198,0.558979076,0.4966659,0.193377788,0.139802253,0.13681306,0.109680386,0.66337089,0.744079099,0.856748678,0.883881352,,,,,
371,4712.438607,4.712438607,0.101632559,0.240285123,0.559209014,0.499425155,0.194987353,0.13911244,0.137732812,0.11473902,0.660841573,0.739710278,0.855828926,0.878822718,,,,,
372,4521.433853,4.521433853,0.087376408,0.263048977,0.556909634,0.487468384,0.206944125,0.131754426,0.142561508,0.11151989,0.644286043,0.75051736,0.851230168,0.882271787,,,,,
378,4334.116672,4.334116672,0.07840883,0.277535066,0.55300069,0.480800184,0.21522189,0.126005978,0.146010577,0.108300759,0.631409519,0.758335249,0.84663141,0.884341228,,,,,
375,4241.180837,4.241180837,0.069441251,0.221200276,0.549551621,0.484939066,0.223959531,0.172453438,0.149689584,0.114049207,0.618992872,0.706139342,0.842952403,0.87859278,,,,,
376,4147.623102,4.147623102,0.087836284,0.229248103,0.556679696,0.491377328,0.205794436,0.161416418,0.14348126,0.111749828,0.644515981,0.720625431,0.850310416,0.882041849,,,,,
379,4127.19544,4.12719544,0.080478271,0.23844562,0.557829386,0.488618073,0.210623132,0.157277535,0.145090825,0.109680386,0.638307657,0.727063693,0.848930789,0.884341228,,,,,
381,4230.364165,4.230364165,0.074269947,0.24948264,0.554840193,0.484249253,0.217061393,0.151988963,0.14785008,0.108300759,0.62911014,0.733731892,0.846171534,0.885720855,,,,,
380,4255.300003,4.255300003,0.270636928,0.266268108,0.475971488,0.476891239,0.140722005,0.14463095,0.106231318,0.105771442,0.746608416,0.743159347,0.887330421,0.887790297,,,,,
383,4275.656745,4.275656745,0.252241895,0.289261899,0.484939066,0.468153599,0.14785008,0.133363992,0.109450448,0.103702,0.737180961,0.757415498,0.885031042,0.89077949,,,,,
382,4305.752036,4.305752036,0.23844562,0.308346746,0.487468384,0.457806392,0.15566797,0.126235916,0.112439641,0.101632559,0.725914003,0.766153139,0.881581973,0.892389055,,,,,
89,4331.376411,4.331376411,0.300528857,0.319383766,0.460335709,0.451368131,0.131754426,0.123246723,0.100942745,0.099563118,0.760864567,0.770751897,0.892618993,0.89399862,,,,,
90,4371.730508,4.371730508,0.287422396,0.324672338,0.467923661,0.449068751,0.135203495,0.120027593,0.102552311,0.09933318,0.755346057,0.77374109,0.890549552,0.893768682,,,,,
1409,4294.387345,4.294387345,0.268107611,0.178201885,0.477121177,0.481949874,0.142791446,0.207633939,0.104161876,0.124396413,0.745228788,0.660151759,0.888020235,0.867785698,,,,,
1413,4102.917757,4.102917757,0.267417797,0.195677167,0.477351115,0.477121177,0.143021384,0.200735801,0.10600138,0.12025753,0.744768912,0.672798344,0.887790297,0.873534146,,,,,
1416,3908.646726,3.908646726,0.249022764,0.209933318,0.486548632,0.474361922,0.149459646,0.191078409,0.108070821,0.117728213,0.735571396,0.68429524,0.885031042,0.875373649,,,,,
1411,3748.578262,3.748578262,0.229707979,0.211772821,0.493446769,0.475971488,0.157967349,0.18877903,0.111060014,0.115658772,0.723154748,0.687744309,0.881122097,0.876523339,,,,,
1412,3611.243981,3.611243981,0.211772821,0.240744999,0.497355714,0.461485399,0.169464245,0.181191078,0.115658772,0.110830076,0.709128535,0.702230398,0.87859278,0.883421476,,,,,
98,3799.879449,3.799879449,0.194987353,0.267417797,0.500574845,0.451368131,0.177971948,0.167164865,0.120947344,0.108530697,0.695562198,0.718785928,0.873534146,0.885950793,,,,,
105,4628.688424,4.628688424,0.189238905,0.112899517,0.503104162,0.456426765,0.190848471,0.268337549,0.109910324,0.155438032,0.692343067,0.569326282,0.883191538,0.837663831,,,,,
104,4832.371259,4.832371259,0.1722235,0.122326972,0.509312486,0.459875834,0.197976546,0.258450218,0.113359393,0.152218901,0.681535985,0.582202805,0.879512532,0.840653024,,,,,
107,4997.32084,4.99732084,0.160266728,0.129684985,0.510692113,0.461485399,0.205564498,0.250862267,0.115658772,0.15014946,0.670958841,0.591170384,0.876523339,0.842032651,,,,,
106,5194.572534,5.194572534,0.147390205,0.138652564,0.513681306,0.464014716,0.212692573,0.242124626,0.118418027,0.147390205,0.661071511,0.60266728,0.873764084,0.844791906,,,,,
625,5366.652659,5.366652659,0.293860658,0.151759025,0.431133594,0.465624281,0.161416418,0.232467234,0.107151069,0.143711198,0.724994252,0.617383307,0.886410669,0.84985054,,,,,
1417,11591.35475,11.59135475,0.007128075,0.006898138,0.290641527,0.297309726,0.425845022,0.430213842,0.27155668,0.260749598,0.297769602,0.304207864,0.723614624,0.734421706,,,,,
1414,10842.30526,10.84230526,0.004828696,0.008737641,0.228788227,0.346976316,0.451138193,0.414808002,0.309956312,0.224189469,0.233616923,0.355713957,0.684755116,0.770521959,,,,,
1419,10559.68085,10.55968085,0.004598758,0.009427455,0.208323753,0.363991722,0.45918602,0.405150609,0.322602897,0.216141642,0.212922511,0.373419177,0.672108531,0.778569786,,,,,
1415,10195.4461,10.1954461,0.00436882,0.010117268,0.187169464,0.380547252,0.467003909,0.395493217,0.335709358,0.208093815,0.191538285,0.390664521,0.658542194,0.786157737,,,,,
1421,9968.291287,9.968291287,0.004138883,0.011956772,0.166015176,0.39848241,0.474131984,0.384916073,0.349505633,0.198436422,0.170154058,0.410439181,0.644286043,0.795355254,,,,,
1423,9717.05422,9.71705422,0.004138883,0.013106461,0.153598528,0.411128995,0.47574155,0.376638308,0.360772591,0.193377788,0.157737411,0.424235456,0.633478961,0.800873764,,,,,
1424,9244.445957,9.244445957,0.00436882,0.016095654,0.130604737,0.429753966,0.481949874,0.363071971,0.377558059,0.185559899,0.134973557,0.445849621,0.616923431,0.808921591,,,,,
1418,8869.846493,8.869846493,0.004138883,0.019314785,0.109680386,0.443320304,0.485858818,0.352264888,0.394803403,0.179581513,0.113819269,0.462635089,0.599678087,0.814899977,,,,,
1420,8681.335925,8.681335925,0.004138883,0.02322373,0.096573925,0.450678317,0.487698321,0.346056565,0.406070361,0.174522879,0.100712808,0.473902046,0.588411129,0.819958611,,,,,
1422,8161.223129,8.161223129,0.00436882,0.034030812,0.07289032,0.461255461,0.489307887,0.332030352,0.428144401,0.167394803,0.07725914,0.495286273,0.566567027,0.827316625,,,,,
1426,7751.549971,7.751549971,0.004598758,0.05081628,0.056564728,0.465854219,0.485858818,0.317774201,0.447919062,0.160496666,0.061163486,0.516670499,0.547022304,0.8344447,,,,,
4700,7496.883479,7.496883479,0.004598758,0.064842493,0.045757645,0.466084157,0.484939066,0.308116808,0.459645896,0.155897908,0.050356404,0.53092665,0.53529547,0.839043458,,,,,
1425,7217.305828,7.217305828,0.004828696,0.080248333,0.036560129,0.467923661,0.47574155,0.296849851,0.477810991,0.149919522,0.041388825,0.548171994,0.517130375,0.845021844,,,,,
1428,6978.926573,6.978926573,0.004828696,0.097953553,0.030121867,0.465164406,0.467233847,0.287422396,0.492756956,0.144401012,0.034950563,0.563117958,0.50218441,0.850540354,,,,,
1430,6681.983897,6.681983897,0.004828696,0.120487468,0.021844102,0.463324902,0.455507013,0.274085997,0.512531616,0.13681306,0.026672798,0.583812371,0.482179811,0.857898367,,,,,
1427,6403.507325,6.403507325,0.16670499,0.153598528,0.473442171,0.458956082,0.218211083,0.254311336,0.136583123,0.12807542,0.64014716,0.61255461,0.858358243,0.866865946,,,,,
